scorer,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick,Nick
labeled-data/ClosedHand_Straight/img094.png,301.60179010179013,192.9152334152334,319.12372762372775,273.1117936117936,271.94928044928054,262.3290628290628,220.73130923130933,248.85064935064935,215.3399438399439,284.56844506844504,226.12267462267468,309.50351000351,234.2097227097228,325.00368550368546,225.448753948754,176.06721656721658,124.36065286065295,224.5895050895051,131.09985959985968,252.89417339417338,149.29571779571788,284.56844506844504,166.81765531765538,307.48174798174796,158.73060723060732,177.4150579150579,,,,,,,,,111.55616005616011,198.3065988065988,,,,,,,,,,,,,513.2128817128818,135.6319761319761
labeled-data/ClosedHand_Straight/img099.png,303.62355212355226,189.54563004563005,323.1672516672518,272.43787293787295,275.99280449280457,263.67690417690415,203.88329238329246,238.74183924183922,214.66602316602322,282.54668304668303,217.36170586170593,310.85135135135135,232.18796068796078,327.6993681993682,240.27500877500884,180.1107406107406,126.38241488241496,225.26342576342574,130.425938925939,251.54633204633205,146.60003510003517,283.8945243945244,164.12197262197267,310.17743067743066,156.7088452088453,174.7193752193752,,,,,,,,,112.90400140400149,196.28483678483678,,,,,,,,,,,,,513.2128817128818,138.3276588276588
labeled-data/ClosedHand_Straight/img104.png,296.21042471042483,185.50210600210602,316.428044928045,265.6986661986662,265.21007371007374,256.2637767637768,205.90505440505447,239.4157599157599,212.6442611442612,273.1117936117936,216.0138645138646,297.3729378729379,232.18796068796078,320.96016146016143,232.86188136188142,171.34977184977186,118.29536679536685,217.85029835029837,126.38241488241496,246.82888732888733,141.20866970866976,277.1553176553177,162.10021060021066,306.13390663390663,154.0131625131626,170.67585117585116,,,,,,,,,112.2300807300808,192.24131274131275,,,,,,,,,,,,,513.8868023868025,140.34942084942082
labeled-data/ClosedHand_Straight/img120.png,264.5361530361531,178.0889785889786,288.7972972972974,247.50280800280802,224.10091260091266,236.04615654615657,158.05668655668663,206.39364689364692,163.44805194805204,246.15496665496664,174.2307827307828,271.0900315900316,188.38311688311697,290.63373113373115,191.7527202527203,148.43646893646894,92.01246051246059,186.84994734994734,98.07774657774664,214.48069498069498,115.5996840996842,248.17672867672866,130.425938925939,275.1335556335556,122.33889083889093,141.02334152334151,,,,,,,,,86.62109512109518,167.30624780624782,,,,,,,,,,,,,517.9303264303265,136.97981747981748
labeled-data/ClosedHand_Straight/img128.png,240.94892944892953,160.5670410670411,259.81870831870833,239.4157599157599,198.49192699192704,213.13285363285365,134.46946296946302,183.480343980344,133.7955422955424,221.8938223938224,147.9478764478765,246.82888732888733,158.05668655668663,267.72042822042823,169.51333801333809,132.93629343629345,77.86012636012643,166.63232713232713,83.25149175149184,194.93699543699546,98.75166725166733,225.93734643734643,113.57792207792212,250.87241137241136,112.90400140400149,124.84924534924534,,,,,,,,,71.79484029484038,144.3929448929449,,,,,,,,,,,,,512.5389610389611,141.02334152334151
labeled-data/ClosedHand_Straight/img144.png,227.47051597051606,146.41470691470693,242.97069147069155,219.1981396981397,173.55686205686212,199.65444015444012,112.2300807300808,165.95840645840644,119.64320814320823,201.0022815022815,129.7520182520183,225.93734643734643,144.57827307827316,248.17672867672866,164.12197262197267,121.479641979642,69.09915759915768,150.45823095823096,77.86012636012643,175.39329589329589,,,,,97.403825903826,111.37083187083186,,,,,,,,,64.38171288171296,128.21884871884873,,,,,,,,,,,,,521.9738504738506,136.97981747981748
labeled-data/ClosedHand_Straight/img145.png,233.5358020358021,149.11038961038963,251.7316602316603,219.1981396981397,183.66567216567225,194.26307476307477,117.62144612144621,168.65408915408915,125.03457353457358,204.37188487188484,132.447700947701,225.26342576342574,149.96963846963857,252.2202527202527,163.44805194805204,124.84924534924534,66.40347490347497,143.71902421902422,76.5122850122851,178.76289926289928,,,,,97.403825903826,105.30554580554582,,,,,,,,,63.03387153387163,127.54492804492804,,,,,,,,,,,,,517.9303264303265,139.6755001755002
labeled-data/ClosedHand_Straight/img151.png,228.1444366444367,145.74078624078624,245.66637416637425,217.85029835029837,178.94822744822753,193.58915408915408,116.27360477360483,168.65408915408915,117.62144612144621,193.58915408915408,124.36065286065295,224.5895050895051,139.86082836082844,246.15496665496664,161.42628992628997,114.74043524043526,67.7513162513163,145.06686556686554,75.83836433836441,171.34977184977186,,,,,97.403825903826,105.97946647946645,,,,,,,,,68.42523692523699,122.82748332748332,,,,,,,,,,,,,511.19111969111975,144.3929448929449
labeled-data/ClosedHand_Straight/img155.png,222.75307125307134,142.3711828711829,235.55756405756412,222.56774306774304,169.51333801333809,196.95875745875747,113.57792207792212,161.9148824148824,114.25184275184282,200.32836082836081,124.36065286065295,221.8938223938224,131.77378027378032,242.7853632853633,155.36100386100392,112.04475254475255,69.09915759915768,138.3276588276588,74.49052299052309,168.65408915408915,,,,,97.403825903826,101.93594243594242,,,,,,,,,67.07739557739566,122.82748332748332,,,,,,,,,,,,,511.8650403650405,145.06686556686554
labeled-data/ClosedHand_Straight/img173.png,224.77483327483336,136.3058968058968,236.90540540540545,208.41540891540893,170.8611793611794,184.82818532818533,106.16479466479475,153.82783432783435,108.86047736047746,187.52386802386803,117.62144612144621,209.76325026325026,128.40417690417698,229.98087048087046,157.38276588276594,109.34906984906985,63.03387153387163,129.56669006669006,71.79484029484038,159.2191997191997,85.27325377325386,192.9152334152334,,,96.05598455598462,95.19673569673569,,,,,,,,,64.38171288171296,110.69691119691117,,,,,,,,,,,,,521.9738504738506,139.6755001755002
labeled-data/ClosedHand_Straight/img187.png,222.07915057915065,139.0015795015795,240.94892944892953,211.11109161109158,163.44805194805204,186.17602667602665,100.77342927342934,150.45823095823096,104.14303264303274,188.19778869778867,120.99104949104955,214.48069498069498,127.73025623025629,230.65479115479116,148.6217971217972,106.65338715338714,63.03387153387163,131.58845208845207,71.79484029484038,160.5670410670411,,,,,96.05598455598462,96.54457704457707,,,,,,,,,63.03387153387163,110.69691119691117,,,,,,,,,,,,,517.2564057564058,144.3929448929449
labeled-data/ClosedHand_Straight/img190.png,218.03562653562662,139.6755001755002,231.5140400140401,209.76325026325026,169.51333801333809,183.480343980344,101.44734994735003,154.501755001755,108.18655668655677,190.89347139347137,114.9257634257635,216.502457002457,127.05633555633565,234.69831519831519,151.3174798174799,109.34906984906985,62.35995085995094,132.26237276237276,71.79484029484038,159.8931203931204,,,,,94.7081432081433,93.17497367497367,,,,,,,,,63.70779220779227,111.37083187083186,,,,,,,,,,,,,519.2781677781678,144.3929448929449
labeled-data/ClosedHand_Straight/img202.png,218.70954720954725,141.6972621972622,233.5358020358021,213.13285363285365,170.8611793611794,187.52386802386803,105.49087399087406,158.54527904527902,109.5343980343981,190.89347139347137,122.33889083889093,216.502457002457,137.83906633906642,240.0896805896806,156.0349245349246,111.37083187083186,64.38171288171296,135.6319761319761,71.79484029484038,166.63232713232713,,,,,94.03422253422261,99.91418041418041,,,,,,,,,64.38171288171296,116.08827658827659,,,,,,,,,,,,,517.9303264303265,144.3929448929449
labeled-data/ClosedHand_Straight/img209.png,226.79659529659537,149.11038961038963,249.70989820989828,220.54598104598102,179.62214812214822,193.58915408915408,110.88223938223948,165.2844857844858,116.94752544752552,202.35012285012283,127.73025623025629,224.5895050895051,140.53474903474913,247.50280800280802,158.05668655668663,116.76219726219728,65.05563355563365,143.04510354510353,75.16444366444372,173.37153387153387,,,,,99.42558792558802,108.00122850122852,,,,,,,,,63.70779220779227,121.479641979642,,,,,,,,,,,,,518.6042471042472,145.06686556686554
labeled-data/ClosedHand_Straight/img210.png,235.55756405756412,149.78431028431027,255.1012636012637,217.85029835029837,184.33959283959288,198.3065988065988,119.64320814320823,164.61056511056512,120.31712881712886,206.39364689364692,131.09985959985968,227.28518778518776,144.57827307827316,250.19849069849067,167.49157599157607,128.89276939276937,67.07739557739566,141.6972621972622,73.14268164268171,176.74113724113727,,,,,97.403825903826,108.00122850122852,,,,,,,,,67.07739557739566,125.52316602316603,,,,,,,,,,,,,512.5389610389611,139.0015795015795
labeled-data/ClosedHand_Straight/img220.png,255.1012636012637,165.95840645840644,273.2971217971219,240.76360126360123,206.57897507897516,217.85029835029837,143.90435240435247,195.6109161109161,149.29571779571788,227.28518778518776,154.68708318708323,258.2855387855388,168.8394173394174,282.54668304668303,176.9264654264655,136.3058968058968,78.53404703404712,178.76289926289928,88.6428571428572,204.37188487188484,102.79519129519136,235.37223587223588,118.96928746928754,260.3073008073008,112.2300807300808,129.56669006669006,,,,,,,,,77.18620568620574,153.82783432783435,,,,,,,,,,,,,513.8868023868025,132.93629343629345
labeled-data/ClosedHand_Straight/img223.png,265.8839943839945,167.98016848016846,286.10161460161464,242.7853632853633,224.77483327483336,227.28518778518776,151.3174798174799,203.6979641979642,155.36100386100392,236.04615654615657,164.12197262197267,264.35082485082484,178.27430677430684,284.56844506844504,177.60038610038615,144.3929448929449,83.92541242541247,180.1107406107406,93.36030186030192,211.11109161109158,109.5343980343981,245.48104598104595,125.03457353457358,271.0900315900316,120.31712881712886,136.97981747981748,,,,,,,,,81.90365040365046,159.2191997191997,,,,,,,,,,,,,519.2781677781678,132.26237276237276
labeled-data/ClosedHand_Straight/img228.png,277.34064584064595,178.76289926289928,295.5365040365041,256.9376974376974,231.5140400140401,243.45928395928394,172.2090207090208,216.502457002457,182.99175149175156,257.6116181116181,194.44840294840301,281.87276237276234,202.53545103545113,304.7860652860653,188.38311688311697,157.1974376974377,98.07774657774664,198.3065988065988,105.49087399087406,227.28518778518776,123.01281151281157,260.9812214812215,143.23043173043177,288.61196911196913,131.09985959985968,149.11038961038963,,,,,,,,,92.68638118638128,174.7193752193752,,,,,,,,,,,,,519.9520884520886,136.3058968058968
labeled-data/ClosedHand_Straight/img235.png,298.9061074061075,190.21955071955074,321.14548964548976,269.06826956826956,264.5361530361531,260.9812214812215,210.6224991224992,241.43752193752192,215.3399438399439,279.1770796770797,219.38346788346794,306.8078273078273,230.8401193401194,323.65584415584414,220.73130923130933,171.34977184977186,123.68673218673226,224.5895050895051,126.38241488241496,252.2202527202527,142.55651105651114,279.8510003510003,163.44805194805204,309.50351000351,153.3392418392419,171.34977184977186,,,,,,,,,110.20831870831879,196.28483678483678,,,,,,,,,,,,,514.5607230607231,139.6755001755002
labeled-data/ClosedHand_Straight/img239.png,317.10196560196573,195.6109161109161,337.99350649350663,273.1117936117936,279.36240786240796,275.8074763074763,227.47051597051606,247.50280800280802,235.55756405756412,291.3076518076518,244.99245349245356,318.2644787644788,251.0577395577396,335.1124956124956,242.29677079677086,181.45858195858193,137.83906633906642,230.65479115479116,139.86082836082844,266.37258687258685,162.10021060021066,295.35117585117587,182.31783081783087,318.2644787644788,166.1437346437347,173.37153387153387,,,,,,,,,128.40417690417698,207.74148824148824,,,,,,,,,,,,,520.6260091260092,135.6319761319761
labeled-data/ClosedHand_Straight/img249.png,313.73236223236233,202.35012285012283,341.3631098631099,282.54668304668303,291.49297999298005,275.1335556335556,242.97069147069155,255.58985608985608,244.99245349245356,294.6772551772552,249.70989820989828,320.96016146016143,254.427342927343,342.525623025623,242.29677079677086,177.4150579150579,144.57827307827316,232.00263250263248,148.6217971217972,265.6986661986662,163.44805194805204,296.6990171990172,183.66567216567225,324.3297648297648,174.2307827307828,181.45858195858193,,,,,,,,,137.16514566514573,211.78501228501227,,,,,,,,,,,,,511.19111969111975,134.28413478413478
labeled-data/ClosedHand_Straight/img262.png,317.77588627588636,194.26307476307477,342.03703053703066,280.524921024921,293.51474201474207,269.74219024219025,242.29677079677086,253.56809406809407,247.68813618813627,293.32941382941385,248.3620568620569,318.2644787644788,255.77518427518433,343.87346437346434,250.38381888381898,177.4150579150579,145.92611442611448,230.65479115479116,147.27395577395586,268.39434889434887,164.12197262197267,296.6990171990172,182.99175149175156,328.37328887328886,174.9047034047035,180.7846612846613,,,,,,,,,131.09985959985968,209.76325026325026,,,,,,,,,,,,,512.5389610389611,132.93629343629345
labeled-data/ClosedHand_Straight/img263.png,316.428044928045,203.6979641979642,343.3848718848719,278.503159003159,297.5582660582661,272.43787293787295,244.99245349245356,258.2855387855388,242.97069147069155,297.3729378729379,245.66637416637425,322.3080028080028,256.44910494910505,340.503861003861,249.0359775359776,182.8064233064233,148.6217971217972,238.06791856791858,147.27395577395586,264.35082485082484,168.16549666549676,299.3946998946999,188.38311688311697,328.37328887328886,175.57862407862413,182.8064233064233,,,,,,,,,138.5129870129871,211.78501228501227,,,,,,,,,,,,,513.2128817128818,135.6319761319761
labeled-data/ClosedHand_Straight/img282.png,308.3409968409969,196.28483678483678,331.92822042822047,275.1335556335556,275.31888381888393,271.76395226395226,228.81835731835739,246.82888732888733,232.18796068796078,289.28588978588976,236.90540540540545,310.17743067743066,247.01421551421558,331.06897156897156,238.92716742716752,175.39329589329589,133.7955422955424,227.28518778518776,138.5129870129871,256.9376974376974,156.0349245349246,288.61196911196913,174.2307827307828,315.568796068796,166.1437346437347,178.0889785889786,,,,,,,,,127.05633555633565,205.04580554580554,,,,,,,,,,,,,512.5389610389611,143.04510354510353
labeled-data/ClosedHand_Straight/img284.png,307.6670761670763,194.93699543699546,325.1890136890138,276.481396981397,280.71024921024923,265.0247455247455,224.77483327483336,249.52457002457004,226.12267462267468,284.56844506844504,231.5140400140401,311.525272025272,237.57932607932614,331.06897156897156,238.25324675324683,173.37153387153387,131.77378027378032,225.93734643734643,137.83906633906642,255.58985608985608,152.66532116532122,288.61196911196913,168.8394173394174,314.8948753948754,164.79589329589336,174.04545454545456,,,,,,,,,,,,,,,,,,,,,,,521.2999297999299,138.3276588276588
labeled-data/ClosedHand_Straight/img285.png,304.2974727974729,195.6109161109161,327.88469638469644,271.0900315900316,273.97104247104255,265.6986661986662,219.38346788346794,246.82888732888733,220.73130923130933,279.1770796770797,228.81835731835739,308.82958932958934,234.88364338364343,327.0254475254475,228.81835731835739,174.7193752193752,131.09985959985968,219.8720603720604,131.77378027378032,254.9159354159354,150.6435591435592,283.8945243945244,170.18725868725878,314.22095472095475,166.81765531765538,172.02369252369255,,,,,,,,,120.99104949104955,199.65444015444012,,,,,,,,,,,,,513.8868023868025,138.3276588276588
labeled-data/ClosedHand_Straight/img289.png,294.86258336258345,191.56739206739206,318.449806949807,261.65514215514213,267.9057564057565,252.2202527202527,203.20937170937177,234.69831519831519,215.3399438399439,272.43787293787295,222.07915057915065,303.4382239382239,229.49227799227808,325.00368550368546,226.79659529659537,170.67585117585116,127.73025623025629,215.15461565461567,129.7520182520183,248.85064935064935,144.57827307827316,280.524921024921,162.77413127413135,305.45998595998594,158.05668655668663,163.26272376272374,,,,,,,,,116.94752544752552,192.9152334152334,,,,,,,,,,,,,519.2781677781678,134.95805545805547
labeled-data/ClosedHand_Straight/img292.png,288.7972972972974,184.82818532818533,315.0802035802037,260.9812214812215,260.4926289926291,252.2202527202527,203.20937170937177,236.7200772200772,202.53545103545113,273.1117936117936,212.6442611442612,299.3946998946999,216.68778518778524,316.24271674271677,216.0138645138646,163.93664443664443,116.27360477360483,211.78501228501227,120.31712881712886,240.76360126360123,136.49122499122504,274.45963495963497,158.73060723060732,303.4382239382239,147.27395577395586,162.5888030888031,,,,,,,,,107.51263601263608,188.87170937170936,,,,,,,,,,,,,516.5824850824852,136.3058968058968
labeled-data/ClosedHand_Straight/img293.png,286.7755352755354,182.13250263250262,311.0366795366797,263.0029835029835,256.44910494910505,254.9159354159354,189.0570375570376,223.91558441558442,200.51368901368906,269.74219024219025,207.9268164268165,297.3729378729379,216.68778518778524,318.2644787644788,215.3399438399439,162.5888030888031,116.27360477360483,209.08932958932957,116.27360477360483,238.06791856791858,134.46946296946302,271.76395226395226,153.3392418392419,300.06862056862053,146.60003510003517,159.8931203931204,,,,,,,,,104.14303264303274,185.50210600210602,,,,,,,,,,,,,517.9303264303265,141.6972621972622
labeled-data/ClosedHand_Straight/img306.png,257.7969462969463,161.9148824148824,284.0798525798526,235.37223587223588,218.70954720954725,225.26342576342574,153.3392418392419,201.0022815022815,158.73060723060732,239.4157599157599,168.8394173394174,260.3073008073008,176.9264654264655,283.8945243945244,187.70919620919628,141.02334152334151,87.96893646893656,176.74113724113727,95.38206388206393,212.45893295893296,110.88223938223948,241.43752193752192,126.38241488241496,269.74219024219025,118.96928746928754,137.65373815373817,,,,,,,,,81.22972972972983,155.84959634959637,,,,,,,,,,,,,515.9085644085645,133.6102141102141
labeled-data/ClosedHand_Straight/img322.png,233.5358020358021,151.80607230607228,253.75342225342231,222.56774306774304,189.0570375570376,200.32836082836081,125.03457353457358,178.76289926289928,130.425938925939,215.15461565461567,139.86082836082844,240.76360126360123,151.99140049140058,264.35082485082484,166.1437346437347,121.479641979642,73.14268164268171,153.82783432783435,79.20796770796775,184.82818532818533,,,,,102.79519129519136,114.06651456651457,,,,,,,,,71.79484029484038,132.26237276237276,,,,,,,,,,,,,518.6042471042472,139.6755001755002
labeled-data/ClosedHand_Straight/img338.png,239.60108810108815,158.54527904527902,257.1230256230257,225.93734643734643,185.68743418743426,206.39364689364692,127.05633555633565,182.13250263250262,129.7520182520183,215.8285363285363,138.5129870129871,241.43752193752192,149.96963846963857,262.3290628290628,172.88294138294142,126.19708669708672,71.79484029484038,156.523517023517,77.18620568620574,185.50210600210602,,,,,100.09950859950865,116.08827658827659,,,,,,,,,65.72955422955428,134.95805545805547,,,,,,,,,,,,,515.9085644085645,140.34942084942082
